onset_delay,rise_duration,decay_duration,plateau_duration,seed,noise_sigma,onset_threshold,c_baseline,c_peak,expected_onset_latency,expected_rise_time,expected_recovery_time,expected_dwell_approx,n_wcc_samples,peak_amplitude,dwell_time,switching_rate,mean_synchrony,onset_latency,rise_time,recovery_time,synchrony_entropy,bimodality_coefficient,fraction_above_threshold,inter_peak_cv,first_peak_time,onset_latency_imputed,rise_time_imputed,recovery_time_imputed,onset_defined,rise_defined,recovery_defined,_params
10.0,5.0,30.0,60.0,3025,0.3,0.5,0.15,0.85,10.0,5.0,30.0,95.0,296,0.9958876495171503,6.857142857142857,5.675675675675675,0.08634744332372603,11.0,1.0,18.0,4.174675196052661,0.5957908996403669,0.32094594594594594,0.9416031719006331,12.0,11.0,1.0,18.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,30.0,60.0,3026,0.3,0.5,0.15,0.85,10.0,5.0,30.0,95.0,296,0.9791120361516892,6.888888888888889,7.297297297297297,0.23989670334130778,11.0,6.0,4.0,4.153189108583875,0.5906003398936601,0.40540540540540543,1.2358101896794198,6.0,11.0,6.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,30.0,60.0,3027,0.3,0.5,0.15,0.85,10.0,5.0,30.0,95.0,296,0.9970913710867514,5.590909090909091,8.91891891891892,0.2649103129560591,11.0,,8.0,4.1039797988629285,0.5834848132901678,0.4189189189189189,0.8896387176463563,11.0,11.0,30.0,8.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,30.0,60.0,3028,0.3,0.5,0.15,0.85,10.0,5.0,30.0,95.0,296,0.9869369149247436,6.428571428571429,8.513513513513512,0.2745024344695647,10.0,9.0,18.0,4.0328696890073195,0.645224311579049,0.44932432432432434,0.7627668966849371,3.0,10.0,9.0,18.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,30.0,60.0,3029,0.3,0.5,0.15,0.85,10.0,5.0,30.0,95.0,296,0.9879295065053801,7.882352941176471,6.689189189189189,0.25479226551869105,11.0,5.0,4.0,4.117090798777318,0.6203600020737151,0.44594594594594594,1.4795980742539026,11.0,11.0,5.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3000,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.999225589405295,5.523809523809524,8.31081081081081,0.21803178471640242,12.0,13.0,13.0,4.169098210478998,0.6052079747508106,0.38513513513513514,1.1390470271113275,13.0,12.0,13.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3001,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9958313308155948,5.3478260869565215,8.91891891891892,0.2523685161194004,13.0,13.0,4.0,4.128364829478688,0.5923194149187815,0.41216216216216217,0.8191429201846587,2.0,13.0,13.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3002,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9820424855803654,5.6,8.108108108108107,0.23897409077771656,12.0,3.0,4.0,4.1376527745317695,0.5455681799860184,0.3918918918918919,1.0646398901958631,13.0,12.0,3.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3003,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9758056919398992,4.125,9.527027027027026,0.2295876493694363,9.0,1.0,4.0,4.138605904268641,0.49559213115208606,0.33783783783783783,0.928010910328358,10.0,9.0,1.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3004,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.985429210104527,6.368421052631579,7.702702702702703,0.2488445009078263,13.0,7.0,6.0,4.152656461179298,0.5964243799987023,0.40878378378378377,1.0815772761202143,18.0,13.0,7.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3005,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9843768662441215,6.2631578947368425,7.702702702702703,0.29495767451020194,12.0,9.0,16.0,4.022811645369465,0.5443993398114733,0.4155405405405405,0.9750893000661454,3.0,12.0,9.0,16.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3006,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9807961067743876,7.294117647058823,6.689189189189189,0.22461213150766188,10.0,10.0,7.0,4.079914168584378,0.633376100329928,0.4189189189189189,1.1134982242457927,12.0,10.0,10.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3007,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9851318623022712,6.571428571428571,8.513513513513512,0.3508191546123972,1.0,13.0,3.0,4.005450520220785,0.5850997989293092,0.46621621621621623,0.7630567801157654,3.0,1.0,13.0,3.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3008,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9899067202057377,8.846153846153847,5.27027027027027,0.23673189663463803,13.0,1.0,5.0,4.179625680774781,0.5894436437972269,0.3885135135135135,1.2480559160131492,5.0,13.0,1.0,5.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3009,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.98953415437896,7.333333333333333,6.891891891891891,0.29107723849508393,11.0,3.0,4.0,4.092793297272873,0.5868542842630894,0.44594594594594594,1.123331058134686,15.0,11.0,3.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3010,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9722323099291588,8.533333333333333,6.081081081081081,0.2487732208893096,5.0,11.0,7.0,4.042472819740863,0.6202054129047985,0.4189189189189189,1.2851014920656822,1.0,5.0,11.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3011,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9794228663868237,6.166666666666667,7.297297297297297,0.2875835706783032,14.0,2.0,6.0,4.0693887485727895,0.5317835545773777,0.3885135135135135,0.8207260559095687,5.0,14.0,2.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3012,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9949900012410299,4.769230769230769,10.54054054054054,0.2723032220467721,1.0,1.0,17.0,4.120959716752838,0.5932446406733985,0.4222972972972973,0.8664042559269587,3.0,1.0,1.0,17.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3013,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9871705956581516,7.352941176470588,6.891891891891891,0.2377439904829674,3.0,8.0,4.0,4.075625409559512,0.6272704690405095,0.42567567567567566,1.09648334776025,4.0,3.0,8.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3014,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9920920279519069,7.294117647058823,6.689189189189189,0.2697630985008539,7.0,,4.0,4.082826336493297,0.5884917426139249,0.4222972972972973,1.1940727569740126,8.0,7.0,30.0,4.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3015,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9840607515323505,6.842105263157895,7.5,0.2968933124217116,10.0,1.0,5.0,4.048665078140823,0.5912640958613425,0.44932432432432434,0.9224286312761222,12.0,10.0,1.0,5.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3016,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9816707019203893,6.444444444444445,7.297297297297297,0.23761442762475035,10.0,3.0,6.0,4.149385227283541,0.5853106146650863,0.39864864864864863,0.8903794665580581,10.0,10.0,3.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3017,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9888884552661478,6.9375,6.283783783783783,0.21440448215191346,9.0,,4.0,4.19663757795681,0.5760430795039277,0.38513513513513514,1.0913172915300275,11.0,9.0,30.0,4.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3018,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9904519521038544,7.294117647058823,6.891891891891891,0.314163314099632,11.0,1.0,6.0,4.077047639373168,0.5699324710917439,0.4222972972972973,1.2543615274500128,14.0,11.0,1.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3019,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9825804008987763,6.25,8.108108108108107,0.24706892852477014,9.0,1.0,6.0,4.112502940392978,0.6067250084399387,0.42567567567567566,1.1746624247455215,10.0,9.0,1.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3020,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9867670801249809,8.25,6.283783783783783,0.30762037167858497,2.0,,9.0,3.9877604074353084,0.6205202267438212,0.44932432432432434,0.996595358408557,2.0,2.0,30.0,9.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3021,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9939532482405782,6.75,6.081081081081081,0.1942351395994087,6.0,11.0,7.0,4.175625389322114,0.5654184376993613,0.3581081081081081,1.384376855495818,6.0,6.0,11.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3022,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9692651314851493,5.1923076923076925,10.337837837837837,0.3179655861439172,5.0,17.0,3.0,4.035956948878951,0.5917208802306478,0.46621621621621623,0.6919896678980749,5.0,5.0,17.0,3.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3023,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9932122657877105,6.2,8.108108108108107,0.2658329264379928,5.0,1.0,6.0,4.08690493743697,0.5784184958419372,0.4358108108108108,0.7292509495817143,9.0,5.0,1.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3024,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.982720095694994,5.045454545454546,8.716216216216216,0.23239950710149948,12.0,13.0,6.0,4.146259479422841,0.5406984774557194,0.38175675675675674,0.8214329666716614,10.0,12.0,13.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3025,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9958876495171527,6.8125,6.486486486486486,0.13140181231529327,11.0,1.0,20.0,4.180078927498608,0.6214527120262702,0.36824324324324326,0.9682488741810864,12.0,11.0,1.0,20.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3026,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9791120361516914,6.526315789473684,7.702702702702703,0.2481614229161706,11.0,6.0,4.0,4.137957174247615,0.5899299107560559,0.40878378378378377,1.1134062608780295,6.0,11.0,6.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3027,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9970913710867527,7.1,8.108108108108107,0.31762392071449863,11.0,,8.0,4.0357454083475,0.6290975011266136,0.4864864864864865,0.8914599457515779,11.0,11.0,30.0,8.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3028,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9869369149247437,7.7368421052631575,7.702702702702703,0.32333640562706545,10.0,9.0,18.0,3.9842889954519274,0.6590783097959569,0.4966216216216216,0.7803114081049524,3.0,10.0,9.0,18.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,5.0,60.0,60.0,3029,0.3,0.5,0.15,0.85,10.0,5.0,60.0,125.0,296,0.9879295065053795,9.733333333333333,5.878378378378378,0.2894846381179752,11.0,5.0,4.0,4.027333535864222,0.6534245409779749,0.4831081081081081,1.5084304156442154,11.0,11.0,5.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3000,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.999225589405295,5.25,7.905405405405405,0.18517096237802214,15.0,23.0,13.0,4.202873357286024,0.5806356895779555,0.3547297297297297,1.149002736283682,13.0,15.0,23.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3001,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9958313308155946,5.363636363636363,8.513513513513512,0.20319169904722945,15.0,15.0,4.0,4.177018502055583,0.60902251386851,0.3952702702702703,0.8526086548058274,2.0,15.0,15.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3002,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9817561238761638,5.2105263157894735,7.702702702702703,0.18582463126242385,12.0,1.0,4.0,4.177933385678683,0.5188493739792034,0.34797297297297297,1.0544357309688446,12.0,12.0,1.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3003,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.973867471726822,3.9523809523809526,8.31081081081081,0.17884388794681208,9.0,8.0,4.0,4.156020868491198,0.48113659336855796,0.2972972972972973,0.9785836614640301,10.0,9.0,8.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3004,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9854292101045268,5.631578947368421,7.702702702702703,0.16100551793508291,20.0,4.0,6.0,4.194820824217116,0.5980199671849192,0.36486486486486486,1.0462356677011897,18.0,20.0,4.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3005,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9802170083503929,6.588235294117647,6.891891891891891,0.2645619903768871,12.0,14.0,13.0,4.084726105093874,0.5327758980123732,0.38175675675675674,1.0848139833549366,3.0,12.0,14.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3006,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9807961067743877,8.214285714285714,5.472972972972973,0.17702388280469636,10.0,10.0,7.0,4.136209361009349,0.6259943756987144,0.3885135135135135,1.0783389917306088,11.0,10.0,10.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3007,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9851318623022711,5.5,8.91891891891892,0.3029984541455001,1.0,14.0,3.0,4.160533897802473,0.5656216839715786,0.4189189189189189,0.766368328913387,3.0,1.0,14.0,3.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3008,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9899067202057364,5.764705882352941,6.891891891891891,0.1800076464378637,13.0,10.0,5.0,4.220349026582992,0.564472687211324,0.3310810810810811,1.1755571326218175,5.0,13.0,10.0,5.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3009,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9895341543789595,5.7,7.702702702702703,0.235878277355246,17.0,2.0,4.0,4.145422358233837,0.5529333980574832,0.3885135135135135,1.0905938046593429,19.0,17.0,2.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3010,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9722323099291579,6.764705882352941,6.891891891891891,0.20674352912301075,5.0,12.0,7.0,4.127335890387268,0.5781883775941192,0.375,1.2257993226169466,1.0,5.0,12.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3011,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9794228663868241,5.944444444444445,7.297297297297297,0.2352082123304478,14.0,9.0,6.0,4.145212307750129,0.5408520980589716,0.3716216216216216,0.9781733009464645,5.0,14.0,9.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3012,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9949900012410298,4.761904761904762,8.513513513513512,0.20243935132318086,1.0,1.0,17.0,4.159514957200651,0.5434509398451871,0.35135135135135137,0.9170994649281116,3.0,1.0,1.0,17.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3013,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9871705956581511,6.333333333333333,7.297297297297297,0.186440119344514,3.0,18.0,4.0,4.166193085843522,0.6095532191540668,0.38175675675675674,0.9870377883034231,4.0,3.0,18.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3014,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.992092027951907,6.625,6.283783783783783,0.2307530776794796,7.0,,4.0,4.121371825649498,0.5357717007658083,0.36486486486486486,1.2085716720334745,9.0,7.0,30.0,4.0,1,0,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3015,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9773759616684958,6.052631578947368,7.5,0.24307682523782081,14.0,3.0,4.0,4.135873284389637,0.5667768980986668,0.40540540540540543,0.9148558185753852,11.0,14.0,3.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3016,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9785080448957996,5.578947368421052,7.702702702702703,0.19675926973852684,15.0,9.0,4.0,4.221933398756095,0.5480719638025006,0.3581081081081081,0.9916372335708952,10.0,15.0,9.0,4.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3017,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9644239446975262,6.4375,6.283783783783783,0.15892477642538702,11.0,4.0,6.0,4.180691148818874,0.5730138319395646,0.34797297297297297,1.0830914180861835,9.0,11.0,4.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3018,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9904519521038503,7.25,6.486486486486486,0.27226159104095166,12.0,12.0,6.0,4.1073697498215616,0.54969489376031,0.3918918918918919,1.1186831895743004,14.0,12.0,12.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
10.0,15.0,10.0,60.0,3019,0.3,0.5,0.15,0.85,10.0,15.0,10.0,85.0,296,0.9825804008987784,5.4,8.108108108108107,0.18698980590719388,9.0,15.0,6.0,4.183233037307232,0.5714718189939266,0.3716216216216216,1.1441692207435141,10.0,9.0,15.0,6.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
