noise_ratio,coupling,seed,onset_threshold,n_surrogates,surrogate_method,obs_mean_synchrony,p_mean_synchrony,null_mean_mean_synchrony,null_sd_mean_synchrony,obs_peak_amplitude,p_peak_amplitude,null_mean_peak_amplitude,null_sd_peak_amplitude,obs_dwell_time,p_dwell_time,null_mean_dwell_time,null_sd_dwell_time,obs_switching_rate,p_switching_rate,null_mean_switching_rate,null_sd_switching_rate,obs_bimodality_coefficient,p_bimodality_coefficient,null_mean_bimodality_coefficient,null_sd_bimodality_coefficient,p_onset_defined,p_recovery_defined,obs_onset_defined,obs_recovery_defined
0.2,0.3,1027,0.5,99,prtf,0.09469447097073042,0.05,-0.0020005280323991516,0.05491509902311152,0.4873145732479057,0.2,0.40466063855889345,0.09128295770829428,,,,,0.0,1.0,0.0,0.0,0.4838790569594376,0.3,0.44750961619386154,0.06399530655191474,1.0,1.0,1.0,1.0
0.2,0.3,1028,0.5,99,prtf,0.1322303894608109,0.04,0.005501598652546023,0.06897912707247886,0.43078604459950487,0.35,0.38965599690717245,0.0952086741126944,,,,,0.0,1.0,0.0,0.0,0.5622664160773643,0.09,0.4466617940038354,0.06641510872866234,1.0,1.0,1.0,1.0
0.2,0.3,1029,0.5,99,prtf,0.191575195112554,0.02,0.010302956694481617,0.05713364072276608,0.5413838719461146,0.06,0.4059794975101212,0.08460918457610674,13.0,0.6060606060606061,9.872448979591837,4.8329364110279975,0.44280442804428044,1.0,0.5009504640500952,0.16308321506802667,0.5625486599246681,0.08,0.43300138076439193,0.07428825855055854,1.0,1.0,1.0,1.0
0.2,0.6,1000,0.5,99,prtf,0.4097524034540543,0.01,0.004909523206249956,0.13939006273909055,0.8095837965913317,0.02,0.5583979288674072,0.132512250966965,49.0,0.02,19.202108385441722,4.3328498375057185,0.8856088560885609,0.02,2.381751090238175,0.49818350606478956,0.4918809169177131,0.34,0.4669182743724599,0.06209168798598151,1.0,1.0,1.0,1.0
0.2,0.6,1001,0.5,99,prtf,0.44279389901692534,0.01,-0.009221357594207263,0.13307520514219875,0.8658495088110318,0.01,0.5481075933940112,0.14120542283684862,41.666666666666664,0.02,19.27555315055315,4.014283113588911,1.1070110701107012,0.02,2.6568265682656818,0.5187523289464436,0.5330497541397698,0.18,0.4662764234570553,0.07043599292400658,1.0,1.0,1.0,1.0
0.2,0.6,1002,0.5,99,prtf,0.3986094261065424,0.01,0.015869078489056464,0.09601466131918884,0.9019024210351291,0.01,0.6114576900337609,0.1121497700855815,19.0,0.76,18.169300144300145,4.845494241935533,1.7712177121771218,1.0,2.0038018562003805,0.4684640153872396,0.4591278995106265,0.63,0.4736948187359064,0.05893161896887824,1.0,1.0,1.0,1.0
0.2,0.6,1003,0.5,99,prtf,0.44796717087465987,0.01,-0.011686250794100926,0.18221961546072304,0.789627228869631,0.03,0.544864884183357,0.14841059331410789,37.25,0.22,28.00824514991181,10.44296213857839,1.7712177121771218,0.46,2.352678072235268,0.5742066319057492,0.640708219310749,0.01,0.4796560660324018,0.06747862224441507,1.0,1.0,1.0,1.0
0.2,0.6,1004,0.5,99,prtf,0.44370879889311093,0.01,0.0021358658570547542,0.12629765084766498,0.9057836535697463,0.01,0.5919910723642113,0.12140209756717303,35.333333333333336,0.02,14.724259915169005,3.113629901926302,1.1070110701107012,0.02,3.2226322263222635,0.6590827457285308,0.5022113823665707,0.43,0.4804157989357591,0.06550091830684049,1.0,1.0,1.0,1.0
0.2,0.6,1005,0.5,99,prtf,0.5057151500361197,0.01,0.0035885075716887795,0.11721418353202599,0.8281377142451781,0.02,0.5386714505797583,0.12474606721523243,39.75,0.12,27.630034471701137,5.657645044314622,1.7712177121771218,0.46,2.345968914234597,0.46690837004785646,0.5793714475940629,0.05,0.4612258129055715,0.06315888629617016,1.0,1.0,1.0,1.0
0.2,0.6,1006,0.5,99,prtf,0.4629892229207632,0.01,0.006656181658824702,0.11720021528418986,0.8768225419549689,0.01,0.5339731880911368,0.11291332903829406,40.0,0.02,20.44475308641975,4.344057765086657,1.3284132841328413,0.02,2.4868612322486863,0.5019219302742784,0.43129054288200813,0.6,0.45080924616972684,0.07249949274961708,1.0,1.0,1.0,1.0
0.2,0.6,1007,0.5,99,prtf,0.49310696857208236,0.01,0.007851479965103885,0.13232785575653677,0.8639667132498832,0.01,0.5805026323629172,0.1278300926388031,52.333333333333336,0.16,36.75194805194805,12.67623769504963,1.3284132841328413,0.7,1.820418204182042,0.5537815914251512,0.5217304685419837,0.25,0.4726237640939754,0.06188804080868843,1.0,1.0,1.0,1.0
0.2,0.6,1008,0.5,99,prtf,0.4369974998673488,0.01,-0.01288117711121717,0.10886372202764365,0.9151293819481685,0.01,0.5715913222581138,0.11915644872248621,25.8,0.22,20.841758858425525,5.366798839817119,1.992619926199262,0.3,2.5874986022587496,0.5565663975186171,0.5408479327601735,0.12,0.4697086443450385,0.05878202752587244,1.0,1.0,1.0,1.0
0.2,0.6,1009,0.5,99,prtf,0.4677872640872897,0.01,0.008017800964312179,0.1072560913422222,0.925823137869199,0.01,0.5589455074441737,0.11776958528386562,25.2,0.38,21.806421356421353,5.067673877283357,2.2140221402214024,1.0,2.359387230235939,0.48502836527314724,0.38373702313004493,0.83,0.4648583769517766,0.06709270350549965,1.0,1.0,1.0,1.0
0.2,0.6,1010,0.5,99,prtf,0.4350480128242487,0.01,0.001220028326425905,0.12958911953724736,0.8620354963494355,0.01,0.5573591874685925,0.127469685575763,31.0,0.24,25.266474266474262,5.811601660038659,1.5498154981549817,0.32,2.0194565582019455,0.4520527474684942,0.4463129159987643,0.64,0.4754152315538528,0.06430527584705632,1.0,1.0,1.0,1.0
0.2,0.6,1011,0.5,99,prtf,0.48346566387779755,0.01,-0.018456841245128253,0.11324031595676387,0.8766013340316193,0.01,0.535201631938821,0.1319010625239726,43.666666666666664,0.3,30.18428330928331,7.856016548722885,1.3284132841328413,0.5,1.896455328189646,0.4628654208476143,0.5751314587435201,0.04,0.4683453105602417,0.06779754663423426,1.0,1.0,1.0,1.0
0.2,0.6,1012,0.5,99,prtf,0.5543874294920531,0.01,-0.014176194128855745,0.14690825703716057,0.8207515290851307,0.01,0.5624196170409944,0.14404234340066935,29.5,0.78,30.46392496392496,5.9091191779886945,2.6568265682656826,0.94,2.444369898244437,0.48374539856481696,0.5271199269673078,0.2,0.474642418944236,0.06754836627955066,1.0,1.0,1.0,1.0
0.2,0.6,1013,0.5,99,prtf,0.452052765794505,0.01,9.066027298048108e-05,0.17273767727513095,0.8722133237572989,0.01,0.5890409138697126,0.14305043655608138,56.0,0.02,26.77849927849927,5.143092133422877,0.8856088560885609,0.02,1.8919825561891983,0.3483096378506452,0.5827144675372787,0.05,0.4774970323500129,0.06556781200231775,1.0,1.0,1.0,1.0
0.2,0.6,1014,0.5,99,prtf,0.4404720975720874,0.01,0.001887181775668289,0.15840861747587734,0.8410311994680628,0.01,0.5507542441238902,0.14423148485773607,40.666666666666664,0.02,20.56649029982363,4.5910766346978535,1.1070110701107012,0.04,2.5159342502515933,0.5143508211813133,0.5141779789949255,0.16,0.45608499046871465,0.05610651293598669,1.0,1.0,1.0,1.0
0.2,0.6,1015,0.5,99,prtf,0.4983357401525157,0.01,-0.008368067971758824,0.13738917557833186,0.8272312431592967,0.01,0.5569910025195696,0.13914855616304228,29.4,0.62,27.31940836940837,6.409099181456173,1.992619926199262,0.66,2.202840210220284,0.46846401538723964,0.5194491731218657,0.29,0.4769410664787101,0.06904338772220987,1.0,1.0,1.0,1.0
0.2,0.6,1016,0.5,99,prtf,0.4190798602640259,0.01,0.007445075180624747,0.15881345973458594,0.823105810714374,0.01,0.5454246114414433,0.15338201666583948,25.75,0.66,25.373160173160176,11.094507914313889,1.7712177121771218,1.0,1.8159454321815947,0.5604472884930728,0.46104085700875513,0.52,0.4637014695194032,0.06435838429164126,1.0,1.0,1.0,1.0
0.2,0.6,1017,0.5,99,prtf,0.46155033547025975,0.01,-0.0007921167190421776,0.09794246997937214,0.8082481563625084,0.01,0.5280829013862999,0.10823189306688773,25.0,0.68,29.093278018278017,8.66199444403104,1.992619926199262,0.82,1.8338365201833837,0.4930865526975491,0.5188638546598544,0.24,0.465399643149594,0.06948090384265386,1.0,1.0,1.0,1.0
0.2,0.6,1018,0.5,99,prtf,0.4518947040017487,0.01,0.021528108461397417,0.1409343362840861,0.80182893299544,0.02,0.5392124258553396,0.14541507625274316,42.0,0.28,30.81048581048581,7.634817543866446,1.3284132841328413,0.58,1.7846360281784641,0.4169956464913971,0.5852946942763996,0.01,0.45710095868236517,0.05187603545120135,1.0,1.0,1.0,1.0
0.2,0.6,1019,0.5,99,prtf,0.38946710518378236,0.01,0.017084450766535267,0.1533890039417516,0.8694160672336065,0.01,0.5638739950767877,0.13384910143011847,20.4,0.98,20.75672198172198,4.4370662916911465,2.2140221402214024,1.0,2.142457788214246,0.4437390725267433,0.4986288388581208,0.29,0.46745816963385994,0.06497898555100219,1.0,1.0,1.0,1.0
0.2,0.6,1020,0.5,99,prtf,0.4566894579229493,0.01,-0.0011855418062749774,0.10813253230551381,0.8758793911400267,0.01,0.5854599975705885,0.12549470860890488,32.5,0.12,23.672414622414625,4.669290923350648,1.7712177121771218,0.4,2.3146595102314658,0.4374318935521912,0.6105897709336314,0.02,0.47617455537319087,0.06650280964478372,1.0,1.0,1.0,1.0
0.2,0.6,1021,0.5,99,prtf,0.42913052395853746,0.01,0.019920832303169506,0.11396489739238946,0.8124136976439782,0.01,0.5797587684054021,0.09819699133503348,23.833333333333332,0.94,24.601418951418946,5.190165413271677,2.4354243542435423,0.98,2.4152968802415296,0.4734738945255323,0.5767309307256664,0.03,0.47188610734474573,0.061193562070027574,1.0,1.0,1.0,1.0
0.2,0.6,1022,0.5,99,prtf,0.4371944257478038,0.01,-0.000173588660503829,0.17835057878366764,0.8229903640391208,0.01,0.5374761153183865,0.14618597649449833,23.4,0.2,17.810674931129476,3.8952333885549733,1.992619926199262,0.14,2.9319020462931897,0.6198704501071577,0.5477865210050396,0.12,0.4696273641758067,0.06379040920443761,1.0,1.0,1.0,1.0
0.2,0.6,1023,0.5,99,prtf,0.32030732855328914,0.01,-0.02316151058408144,0.12848240328805927,0.8698108461119184,0.01,0.5293027475635889,0.13672223647616377,37.5,0.32,24.375252525252527,9.099433825188337,0.8856088560885609,0.38,1.440232584144023,0.3929801632741056,0.5467313142727244,0.14,0.4776379159001772,0.06391267817017085,1.0,1.0,1.0,1.0
0.2,0.6,1024,0.5,99,prtf,0.534026422772348,0.01,-0.04164095483216705,0.17765101238169134,0.8416319969874042,0.02,0.5383955858931425,0.1498809403140416,28.166666666666668,0.92,29.199374699374697,7.329150449488866,2.6568265682656826,0.72,2.321368668232137,0.5024551567654831,0.49405436772530165,0.39,0.471870652761974,0.06190838093597427,1.0,1.0,1.0,1.0
0.2,0.6,1025,0.5,99,prtf,0.4771022841193738,0.01,-0.006982340945085526,0.13792992321382053,0.9011770626960105,0.01,0.5668102503707382,0.13797557067612848,21.0,0.3,18.0610808663839,2.931596889876401,2.6568265682656826,0.54,3.1130493123113046,0.4689383221191833,0.42730786375618834,0.73,0.4687820305848062,0.06020940627463218,1.0,1.0,1.0,1.0
0.2,0.6,1026,0.5,99,prtf,0.35967074684988537,0.01,0.005755886541092955,0.12595263070080234,0.8741894578373888,0.01,0.5935640726871615,0.13178229987648418,23.25,0.38,19.48345358345358,5.122624545551492,1.7712177121771218,1.0,1.9814379961981439,0.5481695388385025,0.5235436192197765,0.24,0.4733175559252012,0.0729730997752032,1.0,1.0,1.0,1.0
0.2,0.6,1027,0.5,99,prtf,0.40411891733348976,0.01,-0.004723747643113513,0.11580352452668946,0.8940767438783148,0.01,0.6080027432664988,0.11550153624494475,34.0,0.06,20.298472823472824,4.3893925682125134,1.1070110701107012,0.02,2.1692944202169295,0.4405164907129823,0.6073738449296742,0.01,0.47234012585396123,0.0581742458291727,1.0,1.0,1.0,1.0
0.2,0.6,1028,0.5,99,prtf,0.49127867182026896,0.01,0.004278158806425862,0.16608740224486712,0.8553059042359931,0.01,0.5759663139060603,0.14714285237902242,21.857142857142858,1.0,22.560914702581364,4.192425127597361,3.0996309963099633,0.76,2.8267919042826786,0.5243419823644165,0.556015461249166,0.09,0.47880700089803835,0.057265519260400036,1.0,1.0,1.0,1.0
0.2,0.6,1029,0.5,99,prtf,0.5315531881241794,0.01,0.016283776949953668,0.12781846702615005,0.9123528584496815,0.01,0.625805485748337,0.1161532514179567,75.5,0.04,31.68737373737374,7.832618095243838,0.8856088560885609,0.04,2.055238734205524,0.3950958359993362,0.6741327573297227,0.02,0.48136160849347076,0.06526143831778027,1.0,1.0,1.0,1.0
0.3,0.0,1000,0.5,99,prtf,-0.07772345035947367,0.9,0.002667217479191582,0.062413741190262405,0.36291329095999425,0.51,0.3703508220296871,0.10001026976500688,,,,,0.0,1.0,0.0,0.0,0.4160167926767556,0.65,0.4419381583879046,0.06164952430280943,1.0,1.0,1.0,1.0
0.3,0.0,1001,0.5,99,prtf,0.08499101205313563,0.07,-0.0007107212049689355,0.05905361614323776,0.3782502961071924,0.48,0.36850799267150874,0.09473779398750626,,,,,0.0,1.0,0.0,0.0,0.45961763955576546,0.47,0.4514360306389963,0.0660650770957487,1.0,1.0,1.0,1.0
0.3,0.0,1002,0.5,99,prtf,0.0402645320995265,0.22,0.0017103805856776644,0.05741747368791543,0.4246608071524848,0.34,0.3739400760681851,0.09977801979651148,,,,,0.0,1.0,0.0,0.0,0.4601407466435448,0.43,0.4561949904829095,0.07026106099327226,1.0,1.0,1.0,1.0
0.3,0.0,1003,0.5,99,prtf,-0.110125286043066,0.97,0.007737396188718898,0.05517100442201746,0.3015990515323972,0.79,0.37056261574778493,0.09141723409294042,,,,,0.0,1.0,0.0,0.0,0.3888832104790392,0.78,0.44122272686892383,0.06638163952753116,1.0,1.0,1.0,1.0
0.3,0.0,1004,0.5,99,prtf,-0.016765949686838557,0.58,-0.0029362336720691216,0.06023207869497896,0.38282924003047986,0.45,0.3722944089680056,0.09855451002360921,,,,,0.0,1.0,0.0,0.0,0.49078330704840556,0.26,0.44817770932968054,0.06960078668365505,1.0,1.0,1.0,1.0
0.3,0.0,1005,0.5,99,prtf,0.038661288668586716,0.28,0.0030941121514930594,0.05486581332475435,0.34379785131190216,0.59,0.3691879084610594,0.09324864662137917,,,,,0.0,1.0,0.0,0.0,0.5144762095368813,0.18,0.44940497420844466,0.06334544699439876,1.0,1.0,1.0,1.0
0.3,0.0,1006,0.5,99,prtf,-0.008968442010380698,0.57,0.0011808164579379008,0.06667002158113386,0.4920021232542009,0.13,0.3762371890407641,0.09720474521324253,,,,,0.0,1.0,0.0,0.0,0.32624772143490205,0.98,0.44058899106459465,0.06294533944488998,1.0,1.0,1.0,1.0
0.3,0.0,1007,0.5,99,prtf,0.04322689287412828,0.22,0.002954044914740902,0.061030968494418684,0.30538118992346636,0.84,0.38662142984385256,0.08924579223937723,,,,,0.0,1.0,0.0,0.0,0.46338418553375643,0.32,0.44186475451637053,0.059638689856420006,1.0,1.0,1.0,1.0
0.3,0.0,1008,0.5,99,prtf,0.04590607645301211,0.23,-0.005297657413472178,0.061181386974315445,0.483792870909333,0.12,0.3619446785034014,0.0875761417509211,,,,,0.0,1.0,0.0,0.0,0.5576739103484077,0.05,0.4404583835312246,0.0621581468109539,1.0,1.0,1.0,1.0
0.3,0.0,1009,0.5,99,prtf,0.054012865318116936,0.23,0.008474933409309047,0.06171653999985784,0.43896571665955686,0.28,0.38029278222997004,0.09310844334447949,,,,,0.0,1.0,0.0,0.0,0.41477646559021036,0.62,0.4429998832904048,0.06798171517843311,1.0,1.0,1.0,1.0
0.3,0.0,1010,0.5,99,prtf,-0.05077799233734711,0.88,0.010035829826039146,0.057188748025344606,0.3049697968160684,0.77,0.37638657864892333,0.09943584904369726,,,,,0.0,1.0,0.0,0.0,0.4309606310259466,0.53,0.4357951598004221,0.06483163603332848,1.0,1.0,1.0,1.0
0.3,0.0,1011,0.5,99,prtf,0.04282336310829675,0.2,-0.0013464810878596532,0.05175477961541181,0.5609553706447312,0.03,0.3712850393005008,0.0869176208754283,7.0,0.3877551020408163,13.06701030927835,5.454178857565021,1.3284132841328413,0.02,0.4741138320474116,0.14497662645278409,0.5725855332447821,0.05,0.4553336700370067,0.06769011406268283,1.0,1.0,1.0,1.0
0.3,0.0,1012,0.5,99,prtf,0.024200782946422826,0.22,-0.01004635891177521,0.051948701806926116,0.343507745281806,0.56,0.36596678881923006,0.09468453732666265,,,,,0.0,1.0,0.0,0.0,0.3967441461602972,0.73,0.4464917668473747,0.06613106550043824,1.0,1.0,1.0,1.0
0.3,0.0,1013,0.5,99,prtf,-0.027593280374421318,0.69,-5.3499336575148425e-05,0.05467570614895876,0.4478387746043182,0.18,0.36781345775681856,0.08797203200703882,,,,,0.0,1.0,0.0,0.0,0.5096338214244738,0.17,0.44450491479246135,0.06294082338700187,1.0,1.0,1.0,1.0
0.3,0.0,1014,0.5,99,prtf,-0.0012587853132644488,0.54,0.0004352507694850198,0.06072497376686958,0.4087431429465692,0.38,0.37196969637861865,0.10016480989850804,,,,,0.0,1.0,0.0,0.0,0.45699938814646096,0.51,0.4602021772021527,0.06062753276885576,1.0,1.0,1.0,1.0
0.3,0.0,1015,0.5,99,prtf,0.013769636586489614,0.37,-0.0008805177769289304,0.04880403051031671,0.3667502388672352,0.46,0.35195570966210327,0.09103391569933705,,,,,0.0,1.0,0.0,0.0,0.4253622020270102,0.68,0.4499028739331491,0.07125513844972531,1.0,1.0,1.0,1.0
0.3,0.0,1016,0.5,99,prtf,-0.00454393071264105,0.59,0.01133969240176759,0.0545404139303275,0.30443491909813947,0.79,0.37870247466632173,0.10360096882228885,,,,,0.0,1.0,0.0,0.0,0.3832535492422197,0.73,0.4330931906067752,0.07273726926638364,1.0,1.0,1.0,1.0
0.3,0.0,1017,0.5,99,prtf,0.030599254809540146,0.36,0.006753149152221687,0.056273127609768214,0.4130389284583079,0.33,0.38168167203032727,0.07667283160309563,,,,,0.0,1.0,0.0,0.0,0.45994979007514003,0.43,0.45175859828715137,0.07470430576923119,1.0,1.0,1.0,1.0
0.3,0.0,1018,0.5,99,prtf,-0.06344745972243396,0.88,-0.0017182322702770838,0.05845372206248898,0.27734257696378495,0.83,0.3576325828432271,0.08581244384458067,,,,,0.0,1.0,0.0,0.0,0.5035255975769897,0.19,0.452862286938548,0.06746645881993892,1.0,1.0,1.0,1.0
0.3,0.0,1019,0.5,99,prtf,-0.018848020670193352,0.65,0.0024678786253596705,0.05440018836055751,0.4859688469141594,0.1,0.37763404157714925,0.0794859171349924,,,,,0.0,1.0,0.0,0.0,0.5134105403401666,0.19,0.4615735335459434,0.06253232044856596,1.0,1.0,1.0,1.0
0.3,0.0,1020,0.5,99,prtf,-0.021343732590486355,0.64,-0.006844201742822595,0.05492572323381281,0.303618728343854,0.75,0.35953954186267767,0.0926241825742219,,,,,0.0,1.0,0.0,0.0,0.38711211052044164,0.8,0.4541658508313307,0.06951049549155087,1.0,1.0,1.0,1.0
0.3,0.0,1021,0.5,99,prtf,-0.08487156113928557,0.92,0.0029754616236162094,0.06362412044496059,0.4234077662675084,0.36,0.3885103125472547,0.08570426264776804,,,,,0.0,1.0,0.0,0.0,0.4642953149844809,0.34,0.4394748881445502,0.06690346020675542,1.0,1.0,1.0,1.0
0.3,0.0,1022,0.5,99,prtf,-0.03131392812933864,0.75,-0.0012824177316995767,0.049023408218744256,0.41676228952958344,0.3,0.37533963457838687,0.08222457545508229,,,,,0.0,1.0,0.0,0.0,0.3954435973659142,0.76,0.45271414463055415,0.0715497982044112,1.0,1.0,1.0,1.0
0.3,0.0,1023,0.5,99,prtf,-0.08731554827803686,0.92,0.00552301784617078,0.059968859703951695,0.16857877927125775,1.0,0.37912953735633753,0.09473076801929484,,,,,0.0,1.0,0.0,0.0,0.5186419863960116,0.16,0.44263784653411314,0.07347741024804037,1.0,1.0,1.0,1.0
0.3,0.0,1024,0.5,99,prtf,0.0307491690118593,0.25,-0.010470753071416743,0.05080260096187501,0.31773463953102665,0.62,0.3541161420438494,0.09709451695050099,,,,,0.0,1.0,0.0,0.0,0.5181810398491672,0.21,0.4578080480516966,0.06597970063586729,1.0,1.0,1.0,1.0
0.3,0.0,1025,0.5,99,prtf,0.03902194317556751,0.32,0.008686616337535648,0.06544899814887055,0.34802241894921593,0.59,0.3799262661364589,0.1037634692386179,,,,,0.0,1.0,0.0,0.0,0.44794592590310156,0.51,0.4525591079049255,0.07056329182287835,1.0,1.0,1.0,1.0
0.3,0.0,1026,0.5,99,prtf,-0.10224579284293216,0.98,-0.0014758679136522297,0.05764556609502741,0.26876939254035564,0.86,0.3635737292092885,0.08526728600022049,,,,,0.0,1.0,0.0,0.0,0.3483427332730854,0.95,0.45214064294991185,0.07563703370696281,1.0,1.0,1.0,1.0
0.3,0.0,1027,0.5,99,prtf,-0.03779298697121219,0.77,-0.0027886154287393825,0.046749038143159276,0.2250557983965124,0.97,0.370748211730761,0.0927952495910389,,,,,0.0,1.0,0.0,0.0,0.5072802943126995,0.23,0.4593535168005744,0.06761550747146955,1.0,1.0,1.0,1.0
0.3,0.0,1028,0.5,99,prtf,0.07169378338979071,0.19,0.00784722381931354,0.06641185952073497,0.3815688652962421,0.5,0.3733210295002016,0.10345728566956415,,,,,0.0,1.0,0.0,0.0,0.45939216046441916,0.43,0.4571256169382849,0.06650022532795032,1.0,1.0,1.0,1.0
0.3,0.0,1029,0.5,99,prtf,0.0661429854831322,0.13,0.005594223320236466,0.055520965927118346,0.5157659833536196,0.06,0.3753860521259195,0.08470783885879284,,,,,0.0,1.0,0.0,0.0,0.47400299486123965,0.23,0.4326067636262629,0.06323155921565148,1.0,1.0,1.0,1.0
0.3,0.3,1000,0.5,99,prtf,0.041226497360297217,0.28,0.004164694923375332,0.06768656876032222,0.39578360613416363,0.45,0.38676434002061744,0.10414984659870115,,,,,0.0,1.0,0.0,0.0,0.34861178796195363,0.9,0.4335334921535956,0.0675938219955893,1.0,1.0,1.0,1.0
0.3,0.3,1001,0.5,99,prtf,0.11525358419908831,0.03,-0.0016214882611951806,0.05767262903947761,0.46122979296897115,0.19,0.36764797574294267,0.09279826862765973,,,,,0.0,1.0,0.0,0.0,0.49069469770071367,0.29,0.45607226575614457,0.07044750874886051,1.0,1.0,1.0,1.0
0.3,0.3,1002,0.5,99,prtf,0.11740536744718116,0.02,0.0047668977675793135,0.056805401870714735,0.5646476639556149,0.05,0.3870943371203828,0.09959003560828285,11.0,0.32,7.367003367003366,3.415731562593627,0.44280442804428044,1.0,0.594878676059488,0.24833504255862582,0.47445783047661155,0.4,0.4555210355412353,0.06527868755213993,1.0,1.0,1.0,1.0
0.3,0.3,1003,0.5,99,prtf,0.025236016530915582,0.41,0.002382838942533699,0.06562823467099396,0.3624054524569754,0.68,0.3938025243650186,0.09310003263717524,,,,,0.0,1.0,0.0,0.0,0.5387969794684788,0.04,0.4233544668000147,0.06120561456038268,1.0,1.0,1.0,1.0
0.3,0.3,1004,0.5,99,prtf,0.09443423237603382,0.06,-0.001622072759765765,0.06009731722546055,0.5885420757055428,0.04,0.39394251923328266,0.09217047510210062,9.0,0.68,7.078282828282828,3.311382190248487,0.44280442804428044,1.0,0.6418427820641844,0.3106963927746553,0.5582886228600648,0.1,0.4491492590096259,0.0764955348994641,1.0,1.0,1.0,1.0
0.3,0.3,1005,0.5,99,prtf,0.12509552333262589,0.03,0.0015675387643795974,0.058608227051451404,0.34394733051791326,0.61,0.367601875726671,0.10140419730929999,,,,,0.0,1.0,0.0,0.0,0.5575401558072589,0.05,0.4448833240026974,0.06296243627674639,1.0,1.0,1.0,1.0
0.3,0.3,1006,0.5,99,prtf,0.047282587420641724,0.28,0.002671336461734837,0.07267625611549365,0.5998297863946667,0.03,0.38300188774473426,0.10113912345284949,10.0,0.04,4.630471380471381,2.05601688817659,0.44280442804428044,1.0,0.6709158000670918,0.26168875740900455,0.3853524417589667,0.85,0.4405826063771233,0.05821330905173212,1.0,1.0,1.0,1.0
0.3,0.3,1007,0.5,99,prtf,0.1411485916399985,0.03,0.0023799831728722786,0.06503400762924498,0.5127783381732753,0.15,0.4040782712580387,0.09180006195506062,,,,,0.0,1.0,0.0,0.0,0.3677021548529054,0.82,0.44235563336796735,0.06989809331102705,1.0,1.0,1.0,1.0
